imdbID,Title,Year,Genre,Director,Language,Country,Poster,imdbRating,BoxOffice
tt0245803,Bulletproof Monk,2003,"Action, Comedy, Fantasy",Paul Hunter,"English, Tibetan, Punjabi, German","United States, Canada",https://m.media-amazon.com/images/M/MV5BMTEwODkxNzE4NzVeQTJeQWpwZ15BbWU3MDY5NDYwMzQ@._V1_SX300.jpg,5.5,"$23,358,708"
tt0245825,Chal Mere Bhai,2000,"Comedy, Romance",David Dhawan,Hindi,India,https://m.media-amazon.com/images/M/MV5BYTM1YzUyMzktYWYyMy00YTc2LTljODktZmI2MGUzMjk1OGE5XkEyXkFqcGde,4.7,"$199,227"
tt0245837,Chunhyangdyun,2000,"Drama, Musical, Romance",Kwon-taek Im,Korean,South Korea,https://m.media-amazon.com/images/M/MV5BMTg0NTAwNDU0NV5BMl5BanBnXkFtZTcwMjgxOTQxMQ@@._V1_SX300.jpg,7.1,"$798,220"
tt0245844,The Count of Monte Cristo,2002,"Action, Adventure, Drama",Kevin Reynolds,English,"United Kingdom, United States, Ireland, Switzerland",https://m.media-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGde,7.7,"$54,234,062"
tt0245891,Extremedays,2001,"Action, Adventure, Comedy",Eric Hannah,English,United States,https://m.media-amazon.com/images/M/MV5BMjExNTcwOTc3NV5BMl5BanBnXkFtZTYwMzY1OTI5._V1_SX300.jpg,5.9,"$1,047,553"
tt0245929,Devils on the Doorstep,2000,"Comedy, Drama, War",Wen Jiang,"Mandarin, Japanese, English, French",China,https://m.media-amazon.com/images/M/MV5BMTMzMTUwNjQwNl5BMl5BanBnXkFtZTcwMjk2NTgyMQ@@._V1_SX300.jpg,8.2,"$18,944"
tt0246002,Kingdom Come,2001,"Comedy, Drama",Doug McHenry,English,United States,https://m.media-amazon.com/images/M/MV5BNmM0YmQyOTMtNTgyYi00MjFmLWIwY2MtY2FjMDFlMDk0Nzk4XkEyXkFqcGde,5.6,"$23,249,649"
tt0246072,Maze,2000,"Drama, Romance",Rob Morrow,English,United States,https://m.media-amazon.com/images/M/MV5BMTkwNzE5MTA1NF5BMl5BanBnXkFtZTcwODQ3NzkxMQ@@._V1_SX300.jpg,6.3,"$26,041"
tt0246119,Svadba,2000,"Comedy, Drama",Pavel Lungin,Russian,"France, Russia, Germany",https://m.media-amazon.com/images/M/MV5BZjRhZmE1NTQtZjA1YS00NGEyLWFmYjEtMzAzOTQ5NGFiNmE2XkEyXkFqcGde,7.0,"$16,799"
tt0246134,Lucky Break,2001,"Comedy, Crime, Romance",Peter Cattaneo,English,"United Kingdom, Germany, United States",https://m.media-amazon.com/images/M/MV5BMTk5NzM2NTY2Ml5BMl5BanBnXkFtZTcwMTI4NzIyMQ@@._V1_SX300.jpg,6.2,"$54,606"
tt0246135,"Out 1, noli me tangere",1971,"Drama, Mystery","Jacques Rivette, Suzanne Schiffman","French, English",France,https://m.media-amazon.com/images/M/MV5BMDg4ZmUxY2EtZjA0My00ZjgyLWE3NmItODUwYTY2MGNkM2JhXkEyXkFqcGde,7.7,"$31,539"
tt0246239,A Smaller World,2000,N/A,Corky Quakenbush,English,United States,N/A,0.0,"$16,479"
tt0246266,The Blackboard,2000,"Drama, War",Samira Makhmalbaf,"Persian, Kurdish","Iran, Italy, Japan",https://m.media-amazon.com/images/M/MV5BMTUwOTM0NzgyNF5BMl5BanBnXkFtZTcwMjU1OTQyMQ@@._V1_SX300.jpg,6.9,"$23,520"
tt0246404,The 24th Day,2004,Thriller,Tony Piccirillo,English,United States,https://m.media-amazon.com/images/M/MV5BOTI5NDliNmEtZDI3Yi00MDQ1LTk2YTgtNWJmNWNlZTk2NWNlXkEyXkFqcGde,6.5,"$14,460"
tt0246460,Die Another Day,2002,"Action, Adventure, Thriller",Lee Tamahori,"English, Korean, Cantonese, Spanish, German, Icelandic, Italian, Arabic","United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BODNkYmIwYTMtYzdhNy00YWE3LThkYmEtNzA5ZTE5YmVjYzZlXkEyXkFqcGde,6.1,"$160,942,139"
tt0246464,Big Trouble,2002,"Comedy, Crime, Thriller",Barry Sonnenfeld,English,United States,https://m.media-amazon.com/images/M/MV5BMGExOThjYjMtYzA2MC00OTZhLWEzMDYtMTAwZmViMGU4OTE4XkEyXkFqcGde,6.5,"$7,267,307"
tt0246500,Who Is Cletis Tout?,2001,"Comedy, Crime",Chris Ver Wiel,English,"United States, Canada",https://m.media-amazon.com/images/M/MV5BMTUyMjYwNTA5OV5BMl5BanBnXkFtZTcwODk4OTMyMQ@@._V1_SX300.jpg,6.4,"$252,706"
tt0246544,The Musketeer,2001,"Action, Adventure, Romance",Peter Hyams,English,"Germany, Luxembourg, United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BYmFmZjI2YjMtZTFjOS00MWY3LTkwYmEtZjQ0NzAzZDVjNjEyXkEyXkFqcGde,4.8,"$27,073,640"
tt0246578,Donnie Darko,2001,"Drama, Mystery, Sci-Fi",Richard Kelly,English,United States,https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGde,8.0,"$1,478,493"
tt0246592,The Dummy,2002,"Comedy, Drama, Romance",Greg Pritikin,"English, Yiddish",United States,https://m.media-amazon.com/images/M/MV5BMTU2NTA3MTEzN15BMl5BanBnXkFtZTYwOTkwNzg2._V1_SX300.jpg,6.7,"$71,646"
tt0246593,Duze zwierze,2000,"Comedy, Drama",Jerzy Stuhr,Polish,Poland,https://m.media-amazon.com/images/M/MV5BNjAyOTg4NTA2Nl5BMl5BanBnXkFtZTcwMzUxOTUzMQ@@._V1_SX300.jpg,7.1,"$3,733"
tt0246628,Focus,2001,"Drama, Romance",Neal Slavin,English,United States,https://m.media-amazon.com/images/M/MV5BMTc1MzJjZWYtZjU1ZC00NjJkLWJkMjAtN2MwZjkyOGM4OWIzXkEyXkFqcGde,6.7,"$645,418"
tt0246677,Heaven,2002,"Crime, Drama, Romance",Tom Tykwer,"Italian, English","United Kingdom, France, Italy, Germany, United States",https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGde,7.0,"$784,399"
tt0246765,Lumumba,2000,"Biography, Drama, History",Raoul Peck,"French, Lingala, English","France, Belgium, Germany, Haiti",https://m.media-amazon.com/images/M/MV5BMTkwNzA2MzU0NF5BMl5BanBnXkFtZTcwNjkxMjEyMQ@@._V1_SX300.jpg,7.2,"$352,296"
tt0246772,Mostly Martha,2001,"Comedy, Romance, Drama",Sandra Nettelbeck,"German, Italian","Germany, Italy, Austria, Switzerland",https://m.media-amazon.com/images/M/MV5BNTYyNzIxMTAyNl5BMl5BanBnXkFtZTYwNzQzMjg2._V1_SX300.jpg,7.2,"$4,160,475"
tt0246894,Rollerball,2002,"Action, Sci-Fi, Sport",John McTiernan,"English, Russian, French, Arabic, Korean, German, Japanese","United States, Germany, Japan",https://m.media-amazon.com/images/M/MV5BMjA3OTk4NDE1OV5BMl5BanBnXkFtZTcwODAyOTY2NA@@._V1_SX300.jpg,3.1,"$18,990,798"
tt0246989,Tomcats,2001,Comedy,Gregory Poirier,English,United States,https://m.media-amazon.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2._V1_SX300.jpg,5.4,"$13,558,739"
tt0247196,Before Night Falls,2000,"Biography, Drama, Romance",Julian Schnabel,"English, Spanish, Russian, French","United States, Mexico",https://m.media-amazon.com/images/M/MV5BMWI0Y2Q3ZWEtNTY5OS00OTMxLWI5ZDItMjU3YWVmNDVlZjllXkEyXkFqcGde,7.2,"$4,242,892"
tt0247199,The Believer,2001,Drama,Henry Bean,"English, Hebrew",United States,https://m.media-amazon.com/images/M/MV5BYTg5NjRlY2EtOGE5ZC00NzlmLTg1Y2ItMTMyMTBkYjIyZDVmXkEyXkFqcGde,7.1,"$416,925"
tt0247380,The Gleaners & I,2000,Documentary,Agnès Varda,French,France,https://m.media-amazon.com/images/M/MV5BODk0YzdlNjUtMGExYi00NmM4LWEyMjYtMzM0MzEzMDUyY2EzXkEyXkFqcGde,7.7,"$155,320"
tt0247425,In the Bedroom,2001,"Crime, Drama",Todd Field,"English, Serbo-Croatian",United States,https://m.media-amazon.com/images/M/MV5BYzQ3ZjhlMWItNGRmNS00OWQzLWJhYjEtMjA3NWIxNmZhNTFkXkEyXkFqcGde,7.4,"$35,930,604"
tt0247444,Juwanna Mann,2002,"Comedy, Drama, Romance",Jesse Vaughan,English,United States,https://m.media-amazon.com/images/M/MV5BMTYzNjE0NDQ0N15BMl5BanBnXkFtZTYwNjU1MDY3._V1_SX300.jpg,4.7,"$13,670,733"
tt0247586,Nine Queens,2000,"Crime, Drama, Thriller",Fabián Bielinsky,Spanish,Argentina,https://m.media-amazon.com/images/M/MV5BMTYxMDdlYjItMDVkYy00MjYzLThhMTYtYjIzZjZiODk1ZWRmXkEyXkFqcGde,7.9,"$1,222,889"
tt0247638,The Princess Diaries,2001,"Comedy, Family, Romance",Garry Marshall,"English, Dutch, Italian","United States, United Kingdom",https://m.media-amazon.com/images/M/MV5BMzcwYjEwMzEtZTZmMi00ZGFhLWJhZjItMDAzNDVkNjZmM2U5L2ltYWdlL2lt,6.4,"$108,248,956"
tt0247745,Super Troopers,2001,"Comedy, Crime, Mystery",Jay Chandrasekhar,"English, German, French",United States,https://m.media-amazon.com/images/M/MV5BYzAyOTZjZDItZjNiYy00YTA3LWEyYWMtZTA0NmUzYjZhNjg0XkEyXkFqcGde,7.1,"$18,492,362"
tt0248012,Fiza,2000,"Action, Crime, Drama",Khalid Mohamed,"Hindi, Urdu",India,https://m.media-amazon.com/images/M/MV5BMDk4YjE4NmYtZTE0Mi00N2IwLTlhZmUtZDMzOWJjMzJiZmEzXkEyXkFqcGde,6.1,"$596,591"
tt0248126,Kabhi Khushi Kabhie Gham...,2001,"Drama, Musical, Romance",Karan Johar,"Hindi, English",India,https://m.media-amazon.com/images/M/MV5BOTQ5Nzc3NzAtMzZlMS00ZWJjLWIxMGMtNDU4ZTQ1NmNjMjc5XkEyXkFqcGde,7.4,"$2,902,000"
tt0248169,Manna from Heaven,2002,Comedy,"Gabrielle Burton, Maria Burton",English,United States,https://m.media-amazon.com/images/M/MV5BMDhlMDI4MWMtZGQzNS00MTI3LWEyMGItODYxZDVhMjY2YTUyXkEyXkFqcGde,5.5,"$505,675"
tt0248190,No Such Thing,2001,"Comedy, Drama, Fantasy",Hal Hartley,"English, Icelandic","United States, Iceland",https://m.media-amazon.com/images/M/MV5BMTkxNTUzNzM0Nl5BMl5BanBnXkFtZTYwODY1NTc3._V1_SX300.jpg,6.1,"$62,703"
tt0248617,Yaadein...,2001,"Musical, Drama, Romance",Subhash Ghai,Hindi,India,https://m.media-amazon.com/images/M/MV5BMjQyZGUzMDItNDgyMi00MWVkLWI3NjgtYWE2MjlhYmRjOGQ5XkEyXkFqcGde,4.4,"$1,000,229"
tt0248667,Ali,2001,"Biography, Drama, Sport",Michael Mann,"English, French, Swahili",United States,https://m.media-amazon.com/images/M/MV5BZjA3OTUxNTktN2FlNC00NGUyLWI1NDktY2FlZTc5MDlmOGFhXkEyXkFqcGde,6.8,"$58,203,105"
tt0248845,Hedwig and the Angry Inch,2001,"Comedy, Drama, Music",John Cameron Mitchell,"English, German","United States, Canada",https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGde,7.7,"$3,067,312"
tt0248912,Into the Arms of Strangers: Stories of the Kindertransport,2000,"Documentary, History, War",Mark Jonathan Harris,"English, German","United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BZmY4OTVmNTYtMTRkZi00MDBiLTlmODUtOGM5ZDdkM2E5M2Q4XkEyXkFqcGde,7.8,"$374,555"
tt0249241,Werckmeister Harmonies,2000,"Drama, Mystery","Béla Tarr, Ágnes Hranitzky","Hungarian, Slovak","Hungary, Italy, Germany, France",https://m.media-amazon.com/images/M/MV5BYTFjMGY0MGQtMTFlNS00NDdkLWIxOGYtNWFkNjFlMGYyNmY5XkEyXkFqcGde,8.2,"$25,461"
tt0249371,Ashoka the Great,2001,"Action, Biography, Drama",Santosh Sivan,Hindi,India,https://m.media-amazon.com/images/M/MV5BNjk3OTZmYWUtMDYwMy00Y2ZmLWEzMDYtOTg3YjQzNDNkM2E1XkEyXkFqcGde,6.5,"$731,277"
tt0249380,Baise-moi,2000,"Crime, Drama, Thriller","Virginie Despentes, Coralie",French,France,https://m.media-amazon.com/images/M/MV5BMTc5MzMxMzM5OV5BMl5BanBnXkFtZTYwMDk0MTk4._V1_SX300.jpg,4.5,"$420,224"
tt0249462,Billy Elliot,2000,"Drama, Music",Stephen Daldry,English,"United Kingdom, France",https://m.media-amazon.com/images/M/MV5BNGY3NWYwNzctNWU5Yi00ZjljLTgyNDgtZjNhZjRlNjc0ZTU1XkEyXkFqcGde,7.7,"$21,995,263"
tt0249478,Domestic Disturbance,2001,"Crime, Thriller",Harold Becker,English,United States,https://m.media-amazon.com/images/M/MV5BNGI0YTcyYTItYTA0Ni00ZTlkLWI2NTUtZWFhYmVjZGFmOGMwXkEyXkFqcGde,5.6,"$45,246,095"
tt0249538,The Girl,2000,"Drama, Mystery, Romance",Sande Zeig,"English, French","United States, France",https://m.media-amazon.com/images/M/MV5BNmY2MDg2MWUtYjAwNy00NGNlLWI0MTMtZGJlMjU1ZTcwNDY5XkEyXkFqcGde,4.7,"$104,883"
tt0249588,Hum To Mohabbat Karega,2000,"Action, Comedy, Romance",Kundan Shah,Hindi,India,https://m.media-amazon.com/images/M/MV5BMTkxMTAyNjE0Ml5BMl5BanBnXkFtZTcwMzU2ODgzMQ@@._V1_SX300.jpg,2.9,"$75,446"
tt0249893,The Price of Milk,2000,"Comedy, Drama, Fantasy",Harry Sinclair,English,New Zealand,https://m.media-amazon.com/images/M/MV5BMTIwMDE5OTk2MF5BMl5BanBnXkFtZTYwNjcwMTg5._V1_SX300.jpg,6.7,"$111,124"
tt0250067,The Trip,2002,"Comedy, Drama, Romance",Miles Swain,English,United States,https://m.media-amazon.com/images/M/MV5BMjA3MTUwMTM5Ml5BMl5BanBnXkFtZTYwNTcxMjI3._V1_SX300.jpg,7.0,"$306,567"
tt0250081,Storytelling,2001,"Comedy, Drama, Romance",Todd Solondz,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BNjYzNGIyNzUtNzAxZi00NzFhLTg3MDktMzljOGVmMDllNDg0XkEyXkFqcGde,6.8,"$921,445"
tt0250125,Zir-e poost-e shahr,2001,Drama,Rakhshan Banietemad,Persian,Iran,https://m.media-amazon.com/images/M/MV5BMTk1Mzg1NjUyN15BMl5BanBnXkFtZTYwNDc0NTk5._V1_SX300.jpg,7.3,"$30,666"
tt0250202,All Over the Guy,2001,"Comedy, Romance",Julie Davis,English,United States,https://m.media-amazon.com/images/M/MV5BMzAxMjBkYzEtOGNjZC00OGE4LWJlNmEtNWNmNTE2YmM4OTVmXkEyXkFqcGde,6.5,"$1,022,324"
tt0250223,Astérix & Obélix: Mission Cléopâtre,2002,"Adventure, Comedy, Family",Alain Chabat,"French, Arabic, Cantonese, Latin, German","France, Germany",https://m.media-amazon.com/images/M/MV5BM2Q3NmUzNjAtM2VjMS00MGU3LWE4YjEtZTM1NDM0YTdlOWRkXkEyXkFqcGde,6.7,"$3,115,188"
tt0250224,Crazy/Beautiful,2001,"Drama, Romance",John Stockwell,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMjE1NTYyMjI0MF5BMl5BanBnXkFtZTYwMTM4Mzc3._V1_SX300.jpg,6.4,"$16,937,988"
tt0250258,Das Experiment,2001,"Drama, Thriller",Oliver Hirschbiegel,"German, English",Germany,https://m.media-amazon.com/images/M/MV5BNThiMDc1YjUtYmE3Zi00MTM1LTkzM2MtNjdlNzQ4ZDlmYjRmXkEyXkFqcGde,7.7,"$144,634"
tt0250274,The Brothers,2001,"Comedy, Drama",Gary Hardwick,"English, French",United States,https://m.media-amazon.com/images/M/MV5BMjA3OTM2NDM3NV5BMl5BanBnXkFtZTYwNjA3NjU3._V1_SX300.jpg,6.4,"$27,457,409"
tt0250282,Teddy Bears' Picnic,2001,Comedy,Harry Shearer,English,United States,https://m.media-amazon.com/images/M/MV5BMTU5MTU0Mjg3OF5BMl5BanBnXkFtZTcwMzQyMjUyMQ@@._V1_SX300.jpg,4.1,"$28,149"
tt0250310,Corky Romano,2001,"Comedy, Crime",Rob Pritts,"English, Vietnamese, Spanish, Thai",United States,https://m.media-amazon.com/images/M/MV5BM2QwYjFmM2ItMmM1NS00NTAyLTkzNzQtNDdiMzg5ZjAwODdiXkEyXkFqcGde,4.7,"$23,980,304"
tt0250323,The Deep End,2001,"Crime, Drama, Mystery","Scott McGehee, David Siegel",English,United States,https://m.media-amazon.com/images/M/MV5BMjBiZDJjMDItMGMyYy00MTU5LTkxNzUtZWY5ZGNmYWYxOGQ3XkEyXkFqcGde,6.6,"$8,823,109"
tt0250371,The Other Side of Heaven,2001,"Adventure, Biography, Drama",Mitch Davis,"English, Tonga (Tonga Islands)",United States,https://m.media-amazon.com/images/M/MV5BNjA0NTY1NzM2MV5BMl5BanBnXkFtZTgwMzgyMzYzNTE@._V1_SX300.jpg,6.4,"$4,720,371"
tt0250415,Har Dil Jo Pyar Karega...,2000,"Comedy, Drama, Musical",Raj Kanwar,Hindi,India,https://m.media-amazon.com/images/M/MV5BZjc4NzEwNTAtZjg3OS00NmYwLTg3YjQtOWQ3ZGRjZmI4MTQ4XkEyXkFqcGde,5.2,"$406,235"
tt0250478,Nico and Dani,2000,"Comedy, Drama, Romance",Cesc Gay,"Catalan, Spanish, English",Spain,https://m.media-amazon.com/images/M/MV5BOGY4ZWE4MDEtMDcyYy00ODJiLTkwYzktNjkwMjExOWM3ZTgwXkEyXkFqcGde,6.7,"$370,562"
tt0250494,Legally Blonde,2001,"Comedy, Romance",Robert Luketic,English,United States,https://m.media-amazon.com/images/M/MV5BNTEyNjUwMTkxMV5BMl5BanBnXkFtZTcwNjk0NDk0NA@@._V1_SX300.jpg,6.4,"$96,520,674"
tt0250617,Night at the Golden Eagle,2001,Drama,Adam Rifkin,English,United States,https://m.media-amazon.com/images/M/MV5BMTkzODQ2NDI2MF5BMl5BanBnXkFtZTcwNjkxNjQyMQ@@._V1_SX300.jpg,5.9,"$17,643"
tt0250687,Rat Race,2001,"Action, Adventure, Comedy",Jerry Zucker,English,"United States, Canada",https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGde,6.4,"$56,618,055"
tt0250690,Refugee,2000,"Drama, Musical, Romance",J.P. Dutta,Hindi,India,https://m.media-amazon.com/images/M/MV5BM2JmY2FmNWQtYTE3Yy00MGE2LWIwYjQtY2ZjNDk5NzYxMjAxXkEyXkFqcGde,5.4,"$590,000"
tt0250720,See Spot Run,2001,"Action, Comedy, Crime",John Whitesell,"English, American Sign ","United States, Australia, Canada",https://m.media-amazon.com/images/M/MV5BMTIwNjg4MTk1NF5BMl5BanBnXkFtZTYwMjE4Nzc5._V1_SX300.jpg,5.4,"$33,357,476"
tt0250774,Tera Jadoo Chal Gayaa,2000,"Musical, Romance",A. Muthu,Hindi,India,https://m.media-amazon.com/images/M/MV5BMDA0Y2RiYjAtNTJhMi00YzcxLWFmZTAtZDA3MDMzNTVjNmFiXkEyXkFqcGde,3.0,"$365,318"
tt0250797,Unfaithful,2002,"Drama, Romance, Thriller",Adrian Lyne,"English, French","France, Germany, United States",https://m.media-amazon.com/images/M/MV5BYTQzZTE2N2QtM2QwMS00ZjUwLTg4ZDEtYjJiOTMwZjYxODJlXkEyXkFqcGde,6.7,"$52,775,765"
tt0250809,La virgen de los sicarios,2000,"Crime, Drama",Barbet Schroeder,Spanish,"Spain, France, Colombia",https://m.media-amazon.com/images/M/MV5BODgyZGY1OGYtOTRlMy00OWJhLThjYTItZTcxOTdmMDhiMWE3XkEyXkFqcGde,6.8,"$525,330"
tt0251031,Series 7: The Contenders,2001,"Comedy, Thriller",Daniel Minahan,English,United States,https://m.media-amazon.com/images/M/MV5BYzFiOWEyNWItMTZhZC00ZTc2LWI5OTEtMjQ2ZGNkM2M1NjA3XkEyXkFqcGde,6.6,"$195,065"
tt0251075,Evolution,2001,"Comedy, Sci-Fi",Ivan Reitman,English,United States,https://m.media-amazon.com/images/M/MV5BZTU3YjhjZmItNzBjNi00YWVjLWE0ZGQtNGY1NTFmMDczMzhkXkEyXkFqcGde,6.1,"$38,345,494"
tt0251110,Gypsy 83,2001,"Drama, Romance",Todd Stephens,English,United States,https://m.media-amazon.com/images/M/MV5BMTQwNjUwNDg0MV5BMl5BanBnXkFtZTcwODc3ODYyMQ@@._V1_SX300.jpg,6.8,"$29,367"
tt0251114,Hart's War,2002,"Drama, War",Gregory Hoblit,"English, German",United States,https://m.media-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_SX300.jpg,6.3,"$19,077,641"
tt0251127,How to Lose a Guy in 10 Days,2003,"Comedy, Romance",Donald Petrie,English,"United States, Germany",https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_SX300.jpg,6.4,"$105,813,373"
tt0251141,Innocence,2000,Drama,Paul Cox,"English, French","Australia, Belgium",https://m.media-amazon.com/images/M/MV5BMTAwMTc5NzkwMjBeQTJeQWpwZ15BbWU3MDI5NTkxMjE@._V1_SX300.jpg,7.3,"$2,202,382"
tt0251160,John Q,2002,"Crime, Drama, Thriller",Nick Cassavetes,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1_SX300.jpg,7.1,"$71,756,802"
tt0251191,The Low Down,2000,Drama,Jamie Thraves,English,United Kingdom,https://m.media-amazon.com/images/M/MV5BZjMzNTk5YWItZGQ4ZS00MDBhLTk5MTYtYTcyNmRhZWUwZWY5XkEyXkFqcGde,5.7,"$32,395"
tt0251433,Time and Tide,2000,"Action, Crime, Thriller",Hark Tsui,"Mandarin, Hokkien, Cantonese, English, Portuguese","Hong Kong, China",https://m.media-amazon.com/images/M/MV5BNWM5N2UxYTEtYzIzZi00ODA4LTgxZTQtYjYwM2RlMjM3NGY1XkEyXkFqcGde,6.8,"$10,770"
tt0251447,Der Tunnel,2001,"Drama, History, Thriller",Roland Suso Richter,German,Germany,https://m.media-amazon.com/images/M/MV5BMTM4NTg0NzQ1Nl5BMl5BanBnXkFtZTcwOTY4MTkyMQ@@._V1_SX300.jpg,7.7,"$46,296"
tt0251736,House of 1000 Corpses,2003,Horror,Rob Zombie,English,United States,https://m.media-amazon.com/images/M/MV5BNjUyNjU0NDE0OV5BMl5BanBnXkFtZTYwNzcwMzg3._V1_SX300.jpg,6.1,"$12,634,962"
tt0251756,Jungle,2000,"Action, Adventure, Romance",Ram Gopal Varma,Hindi,India,https://m.media-amazon.com/images/M/MV5BZTMzYjZlNWYtYmZmMS00Zjc4LWE5MzgtZmUxM2IwMzA2ZDlhXkEyXkFqcGde,6.1,"$54,125"
tt0251777,Km. 0,2000,"Comedy, Drama, Romance","Yolanda García Serrano, Juan Luis Iborra",Spanish,Spain,https://m.media-amazon.com/images/M/MV5BNTU2ZmVlNDUtOWRlOC00MTMxLWI0MjktNjkzZjU2YzNhNmFjXkEyXkFqcGde,7.0,"$159,338"
tt0252028,Surviving Christmas,2004,"Comedy, Romance",Mike Mitchell,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTcwMTI4MTY3Ml5BMl5BanBnXkFtZTcwOTUzMjcyMQ@@._V1_SX300.jpg,5.5,"$11,663,156"
tt0252076,Maid in Manhattan,2002,"Comedy, Drama, Romance",Wayne Wang,"English, French, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_SX300.jpg,5.3,"$94,011,225"
tt0252223,All the Queen's Men,2001,"Action, Comedy, Drama",Stefan Ruzowitzky,"English, German, Italian, Polish","United States, Austria, Germany",https://m.media-amazon.com/images/M/MV5BM2VlMzJkMDktNjgxNC00NDFlLWJmMGItY2E3NjBmZjM4YzI3XkEyXkFqcGde,4.9,"$23,662"
tt0252225,Almost Salinas,2001,"Comedy, Drama, Mystery",Terry Green,English,United States,https://m.media-amazon.com/images/M/MV5BMTIwNjEyNjk4Nl5BMl5BanBnXkFtZTYwOTg5Nzc5._V1_SX300.jpg,6.2,"$21,419"
tt0252299,Buffalo Soldiers,2001,"Comedy, Crime, Drama",Gregor Jordan,"English, Turkish","United Kingdom, Germany",https://m.media-amazon.com/images/M/MV5BMTI1MDYxMTE3MV5BMl5BanBnXkFtZTYwMzc1NDk5._V1_SX300.jpg,6.8,"$354,421"
tt0252444,Rabbit-Proof Fence,2002,"Biography, Drama",Phillip Noyce,"English, Aboriginal",Australia,https://m.media-amazon.com/images/M/MV5BZGZkY2QzOGItZDFiYy00MWI1LWFmMTctNzNjZDMzMDk5M2Y2XkEyXkFqcGde,7.4,"$6,199,600"
tt0252480,The Grey Zone,2001,"Drama, History, War",Tim Blake Nelson,"English, German",United States,https://m.media-amazon.com/images/M/MV5BMTgzNjQzMTQ0NF5BMl5BanBnXkFtZTYwNjA0Mjc3._V1_SX300.jpg,7.0,"$517,872"
tt0252501,Hearts in Atlantis,2001,"Drama, Mystery",Scott Hicks,English,United States,https://m.media-amazon.com/images/M/MV5BNjFjNWNmYWUtZTFlMi00ZDcxLWJkY2MtNjMwYmM0OTc5OTM1XkEyXkFqcGde,6.9,"$24,185,781"
tt0252503,Heist,2001,"Action, Crime, Drama",David Mamet,English,"Canada, United States",https://m.media-amazon.com/images/M/MV5BZDBiNTNlZTMtZjlmNC00ZGI0LWI2YjctODA4MzNlYjEyNzQ2XkEyXkFqcGde,6.5,"$23,510,841"
tt0252510,History Lessons,2000,"Documentary, Adult, History",Barbara Hammer,English,United States,https://m.media-amazon.com/images/M/MV5BMTQyNDExMDIxM15BMl5BanBnXkFtZTcwNjM0MjYxMQ@@._V1_SX300.jpg,6.6,"$9,240"
tt0252684,Manic,2001,Drama,Jordan Melamed,English,United States,https://m.media-amazon.com/images/M/MV5BMjE2OTU4MTY5N15BMl5BanBnXkFtZTYwODA3NTQ3._V1_SX300.jpg,7.2,"$69,958"
tt0252866,American Pie 2,2001,Comedy,J.B. Rogers,English,United States,https://m.media-amazon.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGde,6.4,"$145,103,595"
tt0253063,Eban and Charley,2000,"Drama, Romance",James Bolton,English,United States,https://m.media-amazon.com/images/M/MV5BMTIzMjczMTA2M15BMl5BanBnXkFtZTcwMTY4NzcxMQ@@._V1_SX300.jpg,5.7,"$16,918"
tt0253126,High Heels and Low Lifes,2001,"Action, Comedy, Crime",Mel Smith,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BYjVhOTkzMzItNGZkZC00MjE2LTg0YzctZTY2OGEzZDFjMmQwXkEyXkFqcGde,6.2,"$228,194"
tt0253200,Last Orders,2001,Drama,Fred Schepisi,English,"United Kingdom, Germany",https://m.media-amazon.com/images/M/MV5BNzk2OTYzMTIwMV5BMl5BanBnXkFtZTcwNzkxNDkyMQ@@._V1_SX300.jpg,7.0,"$2,329,631"
